10	To the best of our knowledge no other documented evidence has been reported for Sinhala grapheme-to-phoneme conversion in the literature.	In contrast to prior work that has assumed that the sequenceof-character information captured by character ngrams is sufficient, position embeddings also capture sequenceof-ngram information.	These results raise the methodological question of how to combine semantic, syntactic and lexical similarity measures in order to estimate the impact of the different strategies used on each dataset.	has been reported	prior work that has	results raise	Background provided by past work	Implications of the findings	P06-2114_s-12-1-0-2	E17-1074_s-14-1-0-2	S13-1023_s-17-1-0-6	1
11	In contrast to prior work that has assumed that the sequenceof-character information captured by character ngrams is sufficient, position embeddings also capture sequenceof-ngram information.	These results show the same tendency as the previous studies discussed in Section 3.	From the ROUGE results in Table 6 we can infer that while REAPER outperformed ASRL on the query focused task, however it is notable that both systems under performed when compared to the top system from the DUC2006 conference.	prior work that has	previous studies	we can infer that	Background provided by past work	Suggestion of hypotheses	E17-1074_s-14-1-0-2	P04-1016_s-16-1-2-3	D14-1075_s-19-1-0-0	0.6
12	World knowledge, especially obtained from Wikipedia, has shown to be useful in previous studies.	Unlike prior work that has focused on inferring “life trajectories” from categorical survey data, we learn relevant structure in an unsupervised manner directly from text, opening the door to applying this method to a broad set of biographies beyond Wikipedia (including full-text books from the Internet Archive or Hathi Trust, and other encyclopedic biographies as well).	Surprisingly, this natural approach does not work, even for simple examples.	previous studies	prior work that has	surprisingly	Background provided by past work	Unexpected outcome	D11-1074_s-17-1-1-1	Q14-1029_s-11-1-0-1	P98-2227_s-11-1-0-3	1
13	4 A possible explanation for these disparate findings is a systematic variation of annotator numbers employed in the domains (see Table 5).	However, results should be interpreted in light of the following two factors.	Our approach is surprisingly effective in learning from free-form language.	a possible explanation for	should be interpreted	surprisingly	Explanation for the findings	Unexpected outcome	J11-4004_s-11-20-0-0	Q17-1002_s-18-1-0-3	P18-1029_s-13-1-0-0	1
14	But it may be that something more subtle is happening.	We find that this difference can be explained by the different coverage of the paraphrasing resources.	It is somewhat surprising that we did not achieve reliable performance gains which were seen in the related work described above.	it may be that	can be explained by	it is somewhat surprising that	Explanation for the findings	Unexpected outcome	P05-2008_s-14-1-1-0	N12-1034_s-15-1-0-5	S12-1031_s-17-1-1-0	1
15	We think the reason for this is because a comprehensive summary was made by latent topics.	However, the results suggest that the proposed method offers a more affordable approach that provides reasonable coverage and quality, even if individual general knowledge sources may be limited in themselves.	This work further corroborates Kuhlmann’s work on Czech (PDT) for Hindi (CITE-p-18-3-5).	the reason for this is	may be limited	corroborates	Explanation for the findings	comparison of the results and past work	P11-3006_s-17-1-0-7	D11-1092_s-14-5-2-6	P09-3002_s-16-1-3-1	1
16	It could be argued that the recognition incentive was motivating players in the free condition and thus some incentive was required.	This might be explained by the fact that SMS messages tend to be more direct, whereas the same tweet can express, or show signs of, contradictory sentiments.	To the best of our knowledge no other documented evidence has been reported for Sinhala grapheme-to-phoneme conversion in the literature.	it could be argued that	might be explained	has been reported	Explanation for the findings	Background provided by past work	P14-1122_s-16-1-0-3	S13-2081_s-10-3-1-1	P06-2114_s-12-1-0-2	1
17	Both of these results however may be due to limitations of the current method.	A possible explanation for this is that the SE07 dataset appears to be somewhere in the middle between EL09 and GE15 in terms of substitute variance.	What is surprising, moreover, is that diversity-enabled ProbDTs are superior in performance to their non-diversity counterparts (with a notable exception for SSDT at MATH-w-11-1-2-88), which suggests that selecting marginal sentences is an important part of generating a summary.	may be due to	a possible explanation for	what is surprising	Explanation for the findings	Unexpected outcome	D09-1065_s-9-4-1-1	P16-1012_s-10-11-1-10	P02-1059_s-11-1-1-4	0.6
18	However, results should be interpreted in light of the following two factors.	As shown in Figure 3, whether or not contributors could be attributed to the hearer did not correlate with the choice of SINCEor BECAUSE.	Our proposed MATH-w-7-4-0-20 kernel obtains an F-score that is higher than that of the previous state of the art.	should be interpreted	could be attributed to	than that of * previous	Explanation for the findings	comparison of the results and past work	Q17-1002_s-18-1-0-3	P95-1018_s-4-1-4-0	N13-1093_s-7-4-0-1	1
19	Alternatively, the absence of correlations may be explained by the fact that not all perception necessarily leads to a change in production, as CITE-p-16-1-11 found.	Taking the union of all techniques does not yield additional gains: this might be explained by the fact that incorrect predictions are proportionnally more present and consequently have a greater impact when combining techniques without weighting them, possibly at the level of each prediction.	Our empirical evaluations have shown encouraging results for both approaches.	may be explained by	might be explained	encouraging	Explanation for the findings	Comments on the findings	N18-2048_s-14-1-2-2	P11-2069_s-5-9-2-2	P16-1171_s-14-1-1-0	1
20	As shown in Figure 3, whether or not contributors could be attributed to the hearer did not correlate with the choice of SINCEor BECAUSE.	This may explain why EAT features outperformed USF in the validation tests.	These results show the same tendency as the previous studies discussed in Section 3.	could be attributed to	may explain	previous studies	Explanation for the findings	Background provided by past work	P95-1018_s-4-1-4-0	S17-2067_s-9-5-3-5	P04-1016_s-16-1-2-3	0.8
21	This suggest that improvement from ensembles may be limited for this challenging problem, and new perspectives are necessary.	While it could be argued that our language identification accuracy of 84% is too low to be useful here, we believe that the principal reason for this performance decrease is the reduction in the amount of data available for the training of the separate models.	Also, the impact of imperfect temporal data is surprisingly minimal.	may be limited	it could be argued that	surprisingly	Explanation for the findings	Unexpected outcome	S18-1077_s-16-4-2-1	N10-1102_s-11-1-1-0	P07-2044_s-10-1-1-2	0.8
22	This may explain why only two of the top seven word association features use min values.	Of course, our results need to be interpreted with prudence, since the automatic classifiers for detecting SOEs and CF on SOEs in the whole dataset are far from perfect.	While expanding the model to include more layers of similarity estimates is clearly a step in the right direction, further work is required to include even more layers.	may explain	need to be interpreted	further work is required to	Explanation for the findings	Suggestion of future work	S17-2067_s-9-7-1-2	K16-1011_s-17-1-1-3	S13-1014_s-10-1-0-2	0.8
23	Of course, our results need to be interpreted with prudence, since the automatic classifiers for detecting SOEs and CF on SOEs in the whole dataset are far from perfect.	Both of these results however may be due to limitations of the current method.	Hence, these results provide additional evidence in support of surprisal as a reliable measure of cognitive processing difficulty during sentence comprehension (CITE-p-19-6-5).	need to be interpreted	may be due to	these results provide	Explanation for the findings	Suggestion of hypotheses	K16-1011_s-17-1-1-3	D09-1065_s-9-4-1-1	P13-2152_s-17-1-0-1	0
24	Taking the union of all techniques does not yield additional gains: this might be explained by the fact that incorrect predictions are proportionnally more present and consequently have a greater impact when combining techniques without weighting them, possibly at the level of each prediction.	The thresholding here may be limited by the resources, and a corpus using a larger word count may yield an improved result.	Our empirical evaluations have shown encouraging results for both approaches.	might be explained	may be limited	encouraging	Explanation for the findings	Comments on the findings	P11-2069_s-5-9-2-2	P13-3015_s-11-5-1-3	P16-1171_s-14-1-1-0	0.8
25	This can be explained by fact that immediately neighboring sentences are more likely to be related.	4 A possible explanation for these disparate findings is a systematic variation of annotator numbers employed in the domains (see Table 5).	World knowledge, especially obtained from Wikipedia, has shown to be useful in previous studies.	can be explained by	a possible explanation for	previous studies	Explanation for the findings	Background provided by past work	S14-1016_s-17-8-1-3	J11-4004_s-11-20-0-0	D11-1074_s-17-1-1-1	1
26	The higher the number of annotators who are able to agree, the less bias and distortion can be expected in the data and the more stable and comparable the results are likely to be.	As shown in Figure 3, whether or not contributors could be attributed to the hearer did not correlate with the choice of SINCEor BECAUSE.	We believe that these results are significant as well as insightful.	results are likely to	could be attributed to	results are significant	Explanation for the findings	Comments on the findings	J11-4004_s-11-23-2-3	P95-1018_s-4-1-4-0	P07-1014_s-10-6-1-0	1
27	Although based on much more labeled training data, these experiments did not yield significantly better results.	The results of this study show that applying NLP techniques to team discourse can provide accurate predictions of performance.	We believe that these results are significant as well as insightful.	experiments did not	the results of this study	results are significant	Restatement of the results	Comments on the findings	P02-1045_s-12-1-1-6	N04-4025_s-7-1-3-2	P07-1014_s-10-6-1-0	0.6
28	The most important finding of this study is that, even on a test painstakingly designed to exclusively assess composition, vector addition matches or outperforms sophisticated CDSM.	Our preliminary experiments did not show noticeable improvements from bigram or character-based features, but it is possible that higher-level features such as morphological, part-of-speech or syntactic features could yield further performance gains.	This conclusion contradicts the assumptions of the structuro-cognitivist paradigm, but corroborates CITE-p-20-1-8’s view that the information carried by semantic predictors is largely correlated with that of lexico-syntactical ones.	the most important finding	experiments did not	corroborates	Restatement of the results	comparison of the results and past work	S15-1023_s-9-1-0-0	D14-1039_s-17-1-0-2	D12-1043_s-18-1-4-2	0.8
29	The most interesting finding is that these dominance relations encode sufficient information to enable the derivation of discourse structures that are almost indistinguishable from those built by human annotators.	For these pairs, the monotone search was found to be sufficient.	7 One explanation for this result could be that developers (or development tools) treat axioms as having a topic-comment structure, where the topic is usually the first argument; we intend to investigate this possibility in a further study.	the most interesting finding is	was found to	a further study	Restatement of the results	Suggestion of future work	N03-1030_s-14-1-1-0	N04-1033_s-21-1-2-5	P10-2024_s-6-6-0-0	0.4
30	For these pairs, the monotone search was found to be sufficient.	Our preliminary experiments did not show noticeable improvements from bigram or character-based features, but it is possible that higher-level features such as morphological, part-of-speech or syntactic features could yield further performance gains.	These results show the same tendency as the previous studies discussed in Section 3.	was found to	experiments did not	previous studies	Restatement of the results	Background provided by past work	N04-1033_s-21-1-2-5	D14-1039_s-17-1-0-2	P04-1016_s-16-1-2-3	0.8
31	The results of this study show that applying NLP techniques to team discourse can provide accurate predictions of performance.	In our experiments, the distance feature was found to be less important compared to the embedding features.	The capability of grounding semantic roles to the physical world has many important implications.	the results of this study	was found to	important implications	Restatement of the results	Implications of the findings	N04-4025_s-7-1-3-2	N18-1082_s-6-10-3-3	N16-1019_s-13-3-1-0	1
32	The most interesting finding is that these dominance relations encode sufficient information to enable the derivation of discourse structures that are almost indistinguishable from those built by human annotators.	The results of this study show that applying NLP techniques to team discourse can provide accurate predictions of performance.	The results are significant for the study of regular polysemy as the senses of many verbs readily divide into literal and metaphorical groups.	interesting finding is	the results of this study	results are significant	Restatement of the results	Comments on the findings	N03-1030_s-14-1-1-0	N04-4025_s-7-1-3-2	S16-2003_s-15-5-1-0	0.8
33	7 One explanation for this result could be that developers (or development tools) treat axioms as having a topic-comment structure, where the topic is usually the first argument; we intend to investigate this possibility in a further study.	Nevertheless, there are still a number of issues that need be addressed.	Such suboptimality averagely balanced by the feature representation raises the possibility of achieving states that have a high-quality summary with a low score, since we do not have a genuine score function.	a further study	there are still	raises the possibility	Suggestion of future work	Implications of the findings	P10-2024_s-6-6-0-0	P04-1067_s-11-1-3-4	D12-1024_s-23-1-2-3	1
34	(Future studies will focus on a broader population of adults.)	There are several potential avenues for further progress towards this goal, including the development of more portable SRL pipeline systems, and especially parsers.	The identification accuracy was found to be as high as approximately 36%.	future studies	for further progress	was found to	Suggestion of future work	Restatement of the results	N04-4019_s-12-1-4-5	P10-1099_s-16-1-0-3	P06-2045_s-2-4-6-5	1
35	Further work is required to reconcile our results with prior work on topic differences and audience size (CITE-p-12-3-2).	First, we plan future studies to help expand our notion of visual salience.	Despite having no parameters at all, it has been reported to perform well in many collaborative filtering tasks (CITE-p-20-1-9).	further work is required to	future studies	has been reported	Suggestion of future work	Background provided by past work	N18-2022_s-10-1-2-1	E06-3001_s-16-1-0-1	D08-1106_s-18-3-0-0	1
36	However, additional studies are needed to investigate why huge improvements in AER result in relatively smaller improvements in BLEU scores.	However, there are still a number of avenues for improvement.	In contrast to earlier studies, our basic method showed a significantly improved communication rate over no prediction.	additional studies	there are still	in contrast to earlier	Suggestion of future work	comparison of the results and past work	N06-1013_s-13-1-2-1	N16-1003_s-16-5-1-0	N07-2044_s-9-4-1-0	1
37	As this is the first work which addressed unsupervised ARGID , many questions remain to be explored.	Since our method depends on title words and keywords, we need additional studies about the characteristics of candidate words for title words and keywords according to each data set.	On the one hand, the overall results are perhaps disappointing.	questions remain	additional studies	disappointing	Suggestion of future work	Comments on the findings	P09-1004_s-10-7-4-0	P04-1033_s-23-1-1-0	S16-1182_s-15-1-1-0	1
38	There are still several open problems that should be further investigated:	There are several potential avenues for further progress towards this goal, including the development of more portable SRL pipeline systems, and especially parsers.	We show that, contrary to expectations, the deletion of non-subsective adjectives from a sentence does not necessarily result in non-entailment.	there are still	for further progress	contrary to expectations	Suggestion of future work	Unexpected outcome	D11-1146_s-16-1-1-0	P10-1099_s-16-1-0-3	S16-2014_s-7-1-0-1	0.8
39	There are several potential avenues for further progress towards this goal, including the development of more portable SRL pipeline systems, and especially parsers.	This work leaves open several interesting avenues for future research.	Overall, these results corroborate previous studies suggesting that highly precise sense annotations can be obtained by leveraging multiple languages (CITE-p-15-1-17, CITE-p-15-1-18).	for further progress	for future research	these results corroborate	Suggestion of future work	comparison of the results and past work	P10-1099_s-16-1-0-3	J18-2004_s-9-18-4-0	S13-2040_s-12-17-3-7	1
40	One interesting topic for future research is exploration in planning.	Some questions remain open to us regarding optimal size of training chat language corpus in XSCM.	For the classes PPER PPOS, NE and All, our Co-Training experiments did not yield any benefits worth reporting.	for future research	questions remain	experiments did not	Suggestion of future work	Restatement of the results	P18-1203_s-13-1-1-0	P06-1125_s-21-1-1-0	P02-1045_s-12-1-1-3	1
41	Such suboptimality averagely balanced by the feature representation raises the possibility of achieving states that have a high-quality summary with a low score, since we do not have a genuine score function.	Automatic identification of user intent also has important implications in building intelligent conversational QA systems.	The most interesting finding is that these dominance relations encode sufficient information to enable the derivation of discourse structures that are almost indistinguishable from those built by human annotators.	raises the possibility	important implications	interesting finding is	Implications of the findings	Restatement of the results	D12-1024_s-23-1-2-3	P06-2008_s-12-1-2-0	N03-1030_s-14-1-1-0	0.6
42	Automatic identification of user intent also has important implications in building intelligent conversational QA systems.	Such suboptimality averagely balanced by the feature representation raises the possibility of achieving states that have a high-quality summary with a low score, since we do not have a genuine score function.	By measuring inter-annotator agreement it shows that this process was successful.	important implications	raises the possibility	was successful	Implications of the findings	Comments on the findings	P06-2008_s-12-1-2-0	D12-1024_s-23-1-2-3	P06-2053_s-9-1-0-1	1
43	Such results raise the need for caution when using assessments for machine produced text to build a general model of fluency.	Such suboptimality averagely balanced by the feature representation raises the possibility of achieving states that have a high-quality summary with a low score, since we do not have a genuine score function.	Despite this, the model was successful as a language model for speech recognition, as measured by WER and ability to extract high-level information.	results raise	raises the possibility	was successful	Implications of the findings	Comments on the findings	E09-1017_s-12-5-1-2	D12-1024_s-23-1-2-3	P04-1030_s-15-1-0-4	1
44	An implication of this property is that the system does not try to match the input utterance to the closest word (by some measure of distance) contained in the dictionary but rather tries to find its most probable spelling.	These results raise the methodological question of how to combine semantic, syntactic and lexical similarity measures in order to estimate the impact of the different strategies used on each dataset.	These observations on stacksize and search errors suggest that there exists another maximization problem that is more suitable to summarization.	an implication of this	results raise	suggest that * exists	Implications of the findings	Suggestion of hypotheses	J96-3003_s-15-3-1-2	S13-1023_s-17-1-0-6	E09-1089_s-15-13-1-0	0.2
45	Word embeddings are surprisingly variable, even for relatively high frequency words.	We show that, contrary to expectations, the deletion of non-subsective adjectives from a sentence does not necessarily result in non-entailment.	However, a few comparisons with Aslin’s et al. (1996) data in Table 1 may be useful, although they should be interpreted cautiously given the differences in the training and testing corpora between their study and this one.	surprisingly	contrary to expectations	should be interpreted	Unexpected outcome	Explanation for the findings	N18-1190_s-14-1-0-0	S16-2014_s-7-1-0-1	N04-2008_s-10-1-0-1	1
46	This was unexpected but found to be due to instances in which there are short distances between the pronoun and verb in English.	What is surprising, moreover, is that diversity-enabled ProbDTs are superior in performance to their non-diversity counterparts (with a notable exception for SSDT at MATH-w-11-1-2-88), which suggests that selecting marginal sentences is an important part of generating a summary.	The identification accuracy was found to be as high as approximately 36%.	was unexpected	what is surprising	was found to	Unexpected outcome	Restatement of the results	E12-3001_s-15-3-2-1	P02-1059_s-11-1-1-4	P06-2045_s-2-4-6-5	1
47	What is surprising is that the judgments of the group, aggregated in this way, correspond more closely to expert opinion than (in many cases) the best individual annotators.	It was unexpected for verb disambiguation results to be as strong as nouns because a previous study using Web Selectors found noun sense disambiguation clearly stronger than verb sense disambiguation on a coarse-grained corpus (CITE-p-8-1-10).	These findings suggest that the target topic, having a known narrative frame, was the most useful piece of information for participants in ordering tweets.	what is surprising	was unexpected	these findings suggest that	Unexpected outcome	Suggestion of hypotheses	P09-1101_s-17-3-1-1	S10-1088_s-5-1-2-2	N18-4019_s-6-12-2-0	0.8
48	On the other hand, it is somewhat surprising that the three information-status classifiers have yielded coreference systems that perform at essentially the same level of performance.	Our approach is surprisingly effective in learning from free-form language.	Moreover, the results obtained with those methods are quite encouraging.	it is somewhat surprising that	surprisingly	encouraging	Unexpected outcome	Comments on the findings	D11-1099_s-19-5-0-4	P18-1029_s-13-1-0-0	P91-1027_s-9-1-0-2	1
49	We show that, contrary to expectations, the deletion of non-subsective adjectives from a sentence does not necessarily result in non-entailment.	It is somewhat surprising that we did not achieve reliable performance gains which were seen in the related work described above.	Automatic identification of user intent also has important implications in building intelligent conversational QA systems.	contrary to expectations	it is somewhat surprising that	important implications	Unexpected outcome	Implications of the findings	S16-2014_s-7-1-0-1	S12-1031_s-17-1-1-0	P06-2008_s-12-1-2-0	1
50	CITE-p-27-3-4 also reported high accuracy (95.8 UAS and 94.6 LAS) by using a converter.	Regarding the set of word embeddings, we found that higher-dimensional embeddings provide better performance, which is in accordance with what CITE-p-16-1-15 found.	This work leaves open several interesting avenues for future research.	also reported	in accordance with * cite-	for future research	comparison of the results and past work	Suggestion of future work	D17-1046_s-22-2-0-1	P16-3010_s-14-1-1-1	J18-2004_s-9-18-4-0	1
51	In contrast to earlier studies, our basic method showed a significantly improved communication rate over no prediction.	Overall, these results corroborate previous studies suggesting that highly precise sense annotations can be obtained by leveraging multiple languages (CITE-p-15-1-17, CITE-p-15-1-18).	We believe that these results are significant as well as insightful.	in contrast to earlier	these results corroborate	results are significant	comparison of the results and past work	Comments on the findings	N07-2044_s-9-4-1-0	S13-2040_s-12-17-3-7	P07-1014_s-10-6-1-0	1
52	The worse results on biomedical scientific papers from a different source also corroborates our finding that hedge cues can be highly ambiguous.	Regarding the set of word embeddings, we found that higher-dimensional embeddings provide better performance, which is in accordance with what CITE-p-16-1-15 found.	The higher the number of annotators who are able to agree, the less bias and distortion can be expected in the data and the more stable and comparable the results are likely to be.	corroborates	in accordance with * cite-	results are likely to	comparison of the results and past work	Explanation for the findings	P08-1033_s-20-3-7-0	P16-3010_s-14-1-1-1	J11-4004_s-11-23-2-3	1
53	This accords with an understated result of Boston et al.’s eye-tracking study (2008a): a richer language model predicts eye movements during reading better than an oversimplified one.	Not only is our parser more accurate, but the learned grammar is also significantly smaller than that of previous work.	Experimental results demonstrate the encouraging performance of the proposed approach.	accords with	than that of * previous	encouraging	comparison of the results and past work	Comments on the findings	P10-1121_s-11-1-1-0	P06-1055_s-13-1-0-7	D08-1058_s-14-1-0-2	0.8
54	Our proposed MATH-w-7-4-0-20 kernel obtains an F-score that is higher than that of the previous state of the art.	This observation is consistent with earlier findings by Purandare and Pedersen for general English text.	In contrast to prior work that has assumed that the sequenceof-character information captured by character ngrams is sufficient, position embeddings also capture sequenceof-ngram information.	than that of * previous	is consistent with	prior work that has	comparison of the results and past work	Background provided by past work	N13-1093_s-7-4-0-1	P05-2025_s-9-1-1-3	E17-1074_s-14-1-0-2	0.6
55	As we have seen, training on source language x and testing on source language y provides us with a good estimation of the distance between languages, in accordance with what we find in standard works on typology (cf. CITE-p-16-1-7).	Our proposed MATH-w-7-4-0-20 kernel obtains an F-score that is higher than that of the previous state of the art.	The reason for this is that a completeness proof along the above lines runs into problems for such extended logics.	in accordance with * cite-	than that of * previous	the reason for this is	comparison of the results and past work	Explanation for the findings	P11-1132_s-15-1-4-3	N13-1093_s-7-4-0-1	E93-1044_s-10-1-0-2	1
56	Overall, these results corroborate previous studies suggesting that highly precise sense annotations can be obtained by leveraging multiple languages (CITE-p-15-1-17, CITE-p-15-1-18).	More generally, this study confirms that insights drawn from the field of theoretical translation studies, namely the dual claim according to which (1) translations as such differ from originals, and (2) translations from different source languages differ from each other, can be verified experimentally and contribute to the performance of machine translation.	Thus our aim of evaluating our hybrid system against THYME corpus which was developed using Stanford TokensRegex Framework and Stanford CRF Classifier was successful.	these results corroborate	this study confirms	was successful	comparison of the results and past work	Comments on the findings	S13-2040_s-12-17-3-7	D11-1034_s-12-3-2-0	S16-1191_s-7-7-2-5	1
57	More generally, this study confirms that insights drawn from the field of theoretical Translation Studies, namely, the dual claim according to which translations as such differ from originals, and translations from different source languages differ from each other, can be verified experimentally and contribute to the performance of machine translation.	The precision scores are in line with the scores reported by CITE-p-20-3-11 in a similar experiment discussed under related work.	The most interesting finding is that these dominance relations encode sufficient information to enable the derivation of discourse structures that are almost indistinguishable from those built by human annotators.	this study confirms	are in line with	the most interesting finding is	comparison of the results and past work	Restatement of the results	J12-4004_s-13-6-1-0	P06-2111_s-16-6-2-0	N03-1030_s-14-1-1-0	0.8
58	The results obtained are in line with those obtained by the other participants and they encourage us to continue working on this problem.	This accords with an understated result of Boston et al.’s eye-tracking study (2008a): a richer language model predicts eye movements during reading better than an oversimplified one.	Second, our results suggest that there exists a clear relation between the two kinds of MT evaluation described.	are in line with	accords with	suggest that * exists	comparison of the results and past work	Suggestion of hypotheses	S17-2075_s-1-1-0-2	P10-1121_s-11-1-1-0	P06-2003_s-18-3-1-0	1
59	This observation is consistent with earlier findings by Purandare and Pedersen for general English text.	The precision scores are in line with the scores reported by CITE-p-20-3-11 in a similar experiment discussed under related work.	The capability of grounding semantic roles to the physical world has many important implications.	is consistent with	are in line with	important implications	comparison of the results and past work	Implications of the findings	P05-2025_s-9-1-1-3	P06-2111_s-16-6-2-0	N16-1019_s-13-3-1-0	1
60	We can simply mention that the errors we observed are consistent with previous systems based on Harris's hypothesis (see (CITE-p-8-1-9) and CITE-p-8-1-7 for a longer discussion).	Not only is our parser more accurate, but the learned grammar is also significantly smaller than that of previous work.	Such results raise the need for caution when using assessments for machine produced text to build a general model of fluency.	are consistent with * cite-	than that of * previous	results raise	comparison of the results and past work	Implications of the findings	P12-2075_s-7-1-3-1	P06-1055_s-13-1-0-7	E09-1017_s-12-5-1-2	1
