Reasons why a method was adopted or rejected	is that word embeddings	The main disadvantage of simple concatenation is that word embeddings are commonly used to initialize words in DNN systems; thus, the high-dimensionality of concatenated embeddings causes a great increase in training parameters.	P16-1128_s-6-4-1-3
Description of the process	The number of latent	The number of latent dimensions for the SVD-reduced space was set at 300 after testing the performance using 300, 600 and 900 latent dimensions.	D12-1112_s-8-5-1-2
Characteristics of samples or data	a large longitudinal study	The participants were recruited from the Gothenburg MCI study, which is a large longitudinal study on mild cognitive impairment (CITE-p-17-5-7).	D17-1108_s-5-1-0-0
Criteria for selection	predictors described above were	The predictors described above were selected for inclusion in a larger ensemble on the basis of their performance on the development set.	S15-2002_s-8-1-0-0
Description of the process	Dictionary and later manually	The pronunciations were generated using CMU Dictionary and later manually corrected.	N07-2003_s-4-3-1-7
Description of the process	roughly 0005 per word	The reward was set at $0.10 per translation, or roughly $0.005 per word.	P11-1122_s-6-1-1-2
Reasons why a method was adopted or rejected	partial cognate only this	The same approach was used to extract sentences with the false-friend sense of the partial cognate, only this time we used the false-friend English words.	P06-1056_s-6-1-3-0
Description of the process	five crowdsourced workers and	The sentences were coded by five crowdsourced workers and one expert.	E17-2037_s-4-1-0-4
Description of the process	text of a linked	The threshold was set at 200 words of automatically scraped body text of a linked document.	D13-1142_s-5-1-0-4
Criteria for selection	are likely to be	The verbs were selected from Levin's classes on the basis of our intuitive judgment that they are likely to be used with sufficient frequency to be found in the corpus we had available.	E99-1007_s-8-1-4-0
Methodology used in past work	and tools available to	There are a number of methods and tools available to carry out this training of feature values.	P03-1040_s-13-5-5-1
Methodology used in past work	for this purpose cite-	There are a number of methods for this purpose (CITE-p-14-1-7, CITE-p-14-3-4, CITE-p-14-1-6, CITE-p-14-1-19).	E17-1112_s-4-1-1-3
Methodology used in past work	the document-term matrix MATH-w-6-8-2-11	There are a number of methods to form the document-term matrix MATH-w-6-8-2-11.	D10-1025_s-6-8-2-0
Criteria for selection	our second run yiGou-midbaitu	These features were only included in our second run yiGou-midbaitu.	S15-2014_s-8-10-1-5
Criteria for selection	nearest-neighbor search of the	These hashtags were selected on the basis of a nearest-neighbor search of the word embedding space.	S16-1074_s-7-3-1-1
Description of the process	consolidating multiple annotators work	These statistics are calculated prior to consolidating multiple annotators’ work.	P16-1126_s-8-8-0-1
Characteristics of samples or data	4 or 8 sets	They were divided into four groups, which received 1, 2, 4 or 8 sets of words.	D15-1134_s-3-7-4-1
Description of the process	of the resulting sentences	Third, a subset of the resulting sentences were sent to a validation task aimed at providing a highly reliable set of annotations over the same data, and at identifying areas of inferential uncertainty.	D15-1075_s-3-4-4-4
Description of the process	over a period of	This is to prevent fatigue over a period of time.	P14-2007_s-5-6-2-2
Using methods used in past work	   	This procedure is based on the WSD algorithm proposed by CITE-p-8-1-1.	S07-1088_s-5-1-0-0
Reasons why a method was adopted or rejected	no more than a	This rather large window size was employed since the sample sizes for each word were relatively small, often no more than a few hundred instances.	S07-1087_s-3-4-1-2
Description of the process	the transcripts and audio	This removal was carried out on both the transcripts and audio.	E17-1030_s-6-3-0-1
Description of the process	with prior work we	To compare with prior work, we use different experimental settings.	P17-1092_s-10-3-0-1
Description of the process	we double their raw	To increase their significance we double their raw count values.	S18-1030_s-4-4-1-8
Methodology used in past work	global matrix factorization and	Two of the most popular methods to create such a mapping include: global matrix factorization and the local context window method.	S16-1144_s-8-1-0-2
Description of the process	individually and one to	Two separate tests were done, one to compare the means for each student individually, and one to compare the means across all students.	P11-3017_s-4-12-1-1
Description of the process	answer questions like Do	Users were asked to answer questions like “Do you smoke?”	D17-1240_s-4-3-1-1
Description of the process	from the domain hk	Using the above approach for Chinese-English, 185 candidate sites were searched from the domain hk.	A00-1004_s-9-1-0-0
Description of the process	the corpus by applying	We cleaned the corpus by applying a language detection tool (langdetect 2 ) to each sentence, in order to remove sentences which are too noisy.	E17-4012_s-5-1-0-5
Description of the process	of our model over	We derived the test set from the user set in order to establish accuracies of our model over the application domain.	N15-1044_s-5-1-0-4
Criteria for selection	We established the following	We established the following criteria for selecting textbooks and texts:	E09-3003_s-4-1-3-2
Description of the process	first discuss the feature	We first discuss the feature set and then the algorithm.	D10-1032_s-7-1-1-1
Description of the process	online sources of real-world	Web queries were gathered from online sources of real-world queries.	S14-2003_s-7-1-1-8
