Comments on the findings	a strong approach	Our approach and results are significant from several perspectives: they provide a strong approach to identifying posts indicating a risk of self-harm in social media; they demonstrate a means for large scale public mental health studies surrounding the state of depression; and they demonstrate the possibility of sensitive applications in the context of clinical care, where clinicians could be notified if the activities of their patients suggest they are at risk of self-harm.	D17-1321_s-18-1-1-0
Unexpected outcome	in	Our approach is surprisingly effective in learning from free-form language.	P18-1029_s-13-1-0-0
Comments on the findings	both	Our empirical evaluations have shown encouraging results for both approaches.	P16-1171_s-14-1-1-0
Restatement of the results	or character-based features	Our preliminary experiments did not show noticeable improvements from bigram or character-based features, but it is possible that higher-level features such as morphological, part-of-speech or syntactic features could yield further performance gains.	D14-1039_s-17-1-0-2
comparison of the results and past work	proposed MATH-w-7-4-0-20 kernel obtains	Our proposed MATH-w-7-4-0-20 kernel obtains an F-score that is higher than that of the previous state of the art.	N13-1093_s-7-4-0-1
comparison of the results and past work	can be obtained	Overall, these results corroborate previous studies suggesting that highly precise sense annotations can be obtained by leveraging multiple languages (CITE-p-15-1-17, CITE-p-15-1-18).	S13-2040_s-12-17-3-7
Suggestion of hypotheses	KSs are useful	Overall, these results provide suggestive evidence that both KSs are useful for learning-based coreference resolution.	P07-1068_s-10-10-5-0
comparison of the results and past work	that higher-dimensional embeddings provide	Regarding the set of word embeddings, we found that higher-dimensional embeddings provide better performance, which is in accordance with what CITE-p-16-1-15 found.	P16-3010_s-14-1-1-1
Suggestion of hypotheses	clear relation between	Second, our results suggest that there exists a clear relation between the two kinds of MT evaluation described.	P06-2003_s-18-3-1-0
Suggestion of future work	method depends	Since our method depends on title words and keywords, we need additional studies about the characteristics of candidate words for title words and keywords according to each data set.	P04-1033_s-23-1-1-0
Suggestion of future work	optimal size	Some questions remain open to us regarding optimal size of training chat language corpus in XSCM.	P06-1125_s-21-1-1-0
Implications of the findings	model of	Such results raise the need for caution when using assessments for machine produced text to build a general model of fluency.	E09-1017_s-12-5-1-2
Implications of the findings	of achieving states	Such suboptimality averagely balanced by the feature representation raises the possibility of achieving states that have a high-quality summary with a low score, since we do not have a genuine score function.	D12-1024_s-23-1-2-3
Unexpected outcome	not	Surprisingly, this natural approach does not work, even for simple examples.	P98-2227_s-11-1-0-3
Explanation for the findings	does not yield	Taking the union of all techniques does not yield additional gains: this might be explained by the fact that incorrect predictions are proportionnally more present and consequently have a greater impact when combining techniques without weighting them, possibly at the level of each prediction.	P11-2069_s-5-9-2-2
Implications of the findings	has many	The capability of grounding semantic roles to the physical world has many important implications.	N16-1019_s-13-3-1-0
Explanation for the findings	expected in the data	The higher the number of annotators who are able to agree, the less bias and distortion can be expected in the data and the more stable and comparable the results are likely to be.	J11-4004_s-11-23-2-3
Restatement of the results	The identification accuracy	The identification accuracy was found to be as high as approximately 36%.	P06-2045_s-2-4-6-5
Restatement of the results	painstakingly designed to exclusively	The most important finding of this study is that, even on a test painstakingly designed to exclusively assess composition, vector addition matches or outperforms sophisticated CDSM.	S15-1023_s-9-1-0-0
Restatement of the results	discourse structures that are almost	The most interesting finding is that these dominance relations encode sufficient information to enable the derivation of discourse structures that are almost indistinguishable from those built by human annotators.	N03-1030_s-14-1-1-0
comparison of the results and past work	similar experiment discussed under	The precision scores are in line with the scores reported by CITE-p-20-3-11 in a similar experiment discussed under related work.	P06-2111_s-16-6-2-0
Explanation for the findings	above lines runs into problems	The reason for this is that a completeness proof along the above lines runs into problems for such extended logics.	E93-1044_s-10-1-0-2
Comments on the findings	the senses of	The results are significant for the study of regular polysemy as the senses of many verbs readily divide into literal and metaphorical groups.	S16-2003_s-15-5-1-0
Background provided by past work	the rule-based	The results challenge the reasons given in previous studies for rejecting the rule-based model.	P05-2001_s-14-4-1-0
comparison of the results and past work	to continue working on	The results obtained are in line with those obtained by the other participants and they encourage us to continue working on this problem.	S17-2075_s-1-1-0-2
Restatement of the results	techniques to team discourse can	The results of this study show that applying NLP techniques to team discourse can provide accurate predictions of performance.	N04-4025_s-7-1-3-2
Explanation for the findings	The thresholding here	The thresholding here may be limited by the resources, and a corpus using a larger word count may yield an improved result.	P13-3015_s-11-5-1-3
comparison of the results and past work	highly	The worse results on biomedical scientific papers from a different source also corroborates our finding that hedge cues can be highly ambiguous.	P08-1033_s-20-3-7-0
Suggestion of future work	several potential avenues	There are several potential avenues for further progress towards this goal, including the development of more portable SRL pipeline systems, and especially parsers.	P10-1099_s-16-1-0-3
Suggestion of future work	problems that should	There are still several open problems that should be further investigated:	D11-1146_s-16-1-1-0
Suggestion of hypotheses	these tags strongly	Therefore, the lack of these tags strongly support the hypothesis that the speakers in score group 1 showed incompetence in the use of relative clauses or their use in limited situations.	D12-1055_s-16-9-0-3
Suggestion of hypotheses	in durations of oral	These findings suggest that it is possible to estimate the expected variation in durations of oral reading across texts.	N18-1195_s-25-1-0-2
Suggestion of hypotheses	occurrence than theme or	These findings suggest that syntactic structure is a stronger determinant of gesture occurrence than theme or rheme and given or new information specified by local grammatical cues.	N04-4039_s-7-1-0-4
Suggestion of hypotheses	topic having a known	These findings suggest that the target topic, having a known narrative frame, was the most useful piece of information for participants in ordering tweets.	N18-4019_s-6-12-2-0
Suggestion of hypotheses	and search errors	These observations on stacksize and search errors suggest that there exists another maximization problem that is more suitable to summarization.	E09-1089_s-15-13-1-0
Implications of the findings	measures in	These results raise the methodological question of how to combine semantic, syntactic and lexical similarity measures in order to estimate the impact of the different strategies used on each dataset.	S13-1023_s-17-1-0-6
Background provided by past work	results show	These results show the same tendency as the previous studies discussed in Section 3.	P04-1016_s-16-1-2-3
comparison of the results and past work	result of	This accords with an understated result of Boston et al.’s eye-tracking study (2008a): a richer language model predicts eye movements during reading better than an oversimplified one.	P10-1121_s-11-1-1-0
Explanation for the findings	more likely to be	This can be explained by fact that immediately neighboring sentences are more likely to be related.	S14-1016_s-17-8-1-3
comparison of the results and past work	paradigm	This conclusion contradicts the assumptions of the structuro-cognitivist paradigm, but corroborates CITE-p-20-1-8’s view that the information carried by semantic predictors is largely correlated with that of lexico-syntactical ones.	D12-1043_s-18-1-4-2
Explanation for the findings	in the	This may explain why EAT features outperformed USF in the validation tests.	S17-2067_s-9-5-3-5
Explanation for the findings	the top	This may explain why only two of the top seven word association features use min values.	S17-2067_s-9-7-1-2
Explanation for the findings	by the fact	This might be explained by the fact that SMS messages tend to be more direct, whereas the same tweet can express, or show signs of, contradictory sentiments.	S13-2081_s-10-3-1-1
Comments on the findings	This	This might seem disappointing considering the more complex machinery employed in our approach.	N03-1026_s-9-1-2-1
comparison of the results and past work	findings by Purandare	This observation is consistent with earlier findings by Purandare and Pedersen for general English text.	P05-2025_s-9-1-1-3
Explanation for the findings	this challenging problem	This suggest that improvement from ensembles may be limited for this challenging problem, and new perspectives are necessary.	S18-1077_s-16-4-2-1
Unexpected outcome	but found	This was unexpected but found to be due to instances in which there are short distances between the pronoun and verb in English.	E12-3001_s-15-3-2-1
comparison of the results and past work	This	This work further corroborates Kuhlmann’s work on Czech (PDT) for Hindi (CITE-p-18-3-5).	P09-3002_s-16-1-3-1
Suggestion of future work	work leaves open	This work leaves open several interesting avenues for future research.	J18-2004_s-9-18-4-0
Comments on the findings	which was	Thus our aim of evaluating our hybrid system against THYME corpus which was developed using Stanford TokensRegex Framework and Stanford CRF Classifier was successful.	S16-1191_s-7-7-2-5
Background provided by past work	grapheme-to-phoneme conversion in	To the best of our knowledge no other documented evidence has been reported for Sinhala grapheme-to-phoneme conversion in the literature.	P06-2114_s-12-1-0-2
Background provided by past work	to applying this method	Unlike prior work that has focused on inferring “life trajectories” from categorical survey data, we learn relevant structure in an unsupervised manner directly from text, opening the door to applying this method to a broad set of biographies beyond Wikipedia (including full-text books from the Internet Archive or Hathi Trust, and other encyclopedic biographies as well).	Q14-1029_s-11-1-0-1
Comments on the findings	We believe that	We believe that these results are significant as well as insightful.	P07-1014_s-10-6-1-0
comparison of the results and past work	simply mention that the	We can simply mention that the errors we observed are consistent with previous systems based on Harris's hypothesis (see (CITE-p-8-1-9) and CITE-p-8-1-7 for a longer discussion).	P12-2075_s-7-1-3-1
Explanation for the findings	the different coverage of	We find that this difference can be explained by the different coverage of the paraphrasing resources.	N12-1034_s-15-1-0-5
Unexpected outcome	result in non-entailment	We show that, contrary to expectations, the deletion of non-subsective adjectives from a sentence does not necessarily result in non-entailment.	S16-2014_s-7-1-0-1
Explanation for the findings	comprehensive summary was made by	We think the reason for this is because a comprehensive summary was made by latent topics.	P11-3006_s-17-1-0-7
Unexpected outcome	way correspond more	What is surprising is that the judgments of the group, aggregated in this way, correspond more closely to expert opinion than (in many cases) the best individual annotators.	P09-1101_s-17-3-1-1
Unexpected outcome	MATH-w-11-1-2-88 which suggests	What is surprising, moreover, is that diversity-enabled ProbDTs are superior in performance to their non-diversity counterparts (with a notable exception for SSDT at MATH-w-11-1-2-88), which suggests that selecting marginal sentences is an important part of generating a summary.	P02-1059_s-11-1-1-4
Suggestion of future work	more layers of similarity estimates	While expanding the model to include more layers of similarity estimates is clearly a step in the right direction, further work is required to include even more layers.	S13-1014_s-10-1-0-2
Explanation for the findings	here we believe that the	While it could be argued that our language identification accuracy of 84% is too low to be useful here, we believe that the principal reason for this performance decrease is the reduction in the amount of data available for the training of the separate models.	N10-1102_s-11-1-1-0
Unexpected outcome	are	Word embeddings are surprisingly variable, even for relatively high frequency words.	N18-1190_s-14-1-0-0
Background provided by past work	to be	World knowledge, especially obtained from Wikipedia, has shown to be useful in previous studies.	D11-1074_s-17-1-1-1
